"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","QGDP","TOT","PC_CHGPP","Q","1960-Q3",3.456686475,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.022068212,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.011727665,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q2",-0.539334482,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q3",2.052513111,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1961-Q4",0.455604549,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.47335232,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.042343972,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q3",2.395209581,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1962-Q4",-0.216173587,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q1",-3.498025877,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q2",4.484411506,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q3",3.469247781,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1963-Q4",0.483965882,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.375907483,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q2",1.221775492,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.039093942,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.360335531,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.63656424,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q2",1.578070865,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q3",0.665875619,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1965-Q4",0.598451791,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q1",1.81592055,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q2",0.307484942,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q3",0.122676937,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1966-Q4",-1.56154042,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q1",-0.49772895,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q2",-0.31257933,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q3",2.414591866,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1967-Q4",1.285930408,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q1",1.170303986,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q2",0.777279522,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q3",2.195194304,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1968-Q4",1.509433962,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q1",2.516442665,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q2",1.283087905,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q3",2.148261051,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1969-Q4",1.536742829,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q1",-1.595662151,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q2",3.975817699,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q3",1.867836292,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.847606644,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q1",-1.921102523,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q2",2.098640828,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.730037193,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1971-Q4",-0.084182124,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q1",0.101102707,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q2",1.632999089,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q3",2.335604225,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.553896295,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q1",1.382723679,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.738877462,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.327712697,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1973-Q4",0.24886882,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q1",0.845690319,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q2",-0.076938462,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q3",0.00000435,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1974-Q4",-1.262707459,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q1",-0.577005351,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-0.501954515,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q3",1.087808729,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.965054968,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q1",0.898503341,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.485514999,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q3",0.029868819,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1976-Q4",1.85157959,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q1",0.853943577,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q2",0.566949156,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q3",-0.028904963,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1977-Q4",1.720636701,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q1",0.412115378,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q2",0.396382149,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q3",1.311340647,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.169104613,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q1",0.123655596,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q2",3.10525348,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.00000753,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.61299334,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q1",0.801235019,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-0.64380222,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q3",-0.396722368,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1980-Q4",-0.132760006,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q1",1.189866492,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q2",-0.249632331,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q3",0.263433962,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1981-Q4",-0.078831451,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.37467052,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q2",-0.615593473,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-0.988403773,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1982-Q4",0.239588883,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q1",0.906269548,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q2",1.052777518,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q3",-0.208367803,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1983-Q4",1.383273921,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q1",1.322572601,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q2",-1.575206402,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q3",2.723287578,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.841814285,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q1",-0.545070922,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q2",1.002247959,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.302408149,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1985-Q4",0.599977251,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q1",-0.57204937,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q2",1.150684662,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.738239227,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.997108218,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q1",-2.509804892,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q2",2.244993958,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q3",0.69212071,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1987-Q4",1.599900168,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q1",-0.906972722,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q2",1.812832048,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q3",1.133075704,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1988-Q4",1.177546594,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q1",1.045142904,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.402547977,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.913245256,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1989-Q4",1.158805549,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q1",2.075706554,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q2",0.491660084,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q3",2.105934971,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1990-Q4",1.760421133,"E"
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q1",2.827579608,"B"
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q2",-0.529388619,
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.204698384,
"DEU","QGDP","TOT","PC_CHGPP","Q","1991-Q4",1.299062416,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.508484615,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.77128287,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q3",-0.174215043,
"DEU","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-0.308767123,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q1",-0.733959129,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q2",-0.027136208,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q3",0.597099442,
"DEU","QGDP","TOT","PC_CHGPP","Q","1993-Q4",-0.094430594,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.400839458,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q2",0.239678488,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q3",0.717319723,
"DEU","QGDP","TOT","PC_CHGPP","Q","1994-Q4",1.160647852,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q1",-0.338987012,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.745686975,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.194780326,
"DEU","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.012961025,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q1",-0.816382229,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q2",1.358768737,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.348029285,
"DEU","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.745020589,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q1",-0.532364722,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.281883672,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.341732904,
"DEU","QGDP","TOT","PC_CHGPP","Q","1997-Q4",0.74419833,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.920175614,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-0.421783397,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.498320488,
"DEU","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-0.44626625,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.158067056,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.000003254,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q3",1.157064516,
"DEU","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.778773437,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q1",1.427874849,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q2",0.821431666,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q3",-0.023611013,
"DEU","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.318889518,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q1",2.014218793,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.046464055,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.174291252,
"DEU","QGDP","TOT","PC_CHGPP","Q","2001-Q4",-0.104759181,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-0.527251557,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q2",0.421696483,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.513232893,
"DEU","QGDP","TOT","PC_CHGPP","Q","2002-Q4",-0.139252312,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q1",-1.496260976,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.117973158,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.765971792,
"DEU","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.268973848,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q1",-0.174944819,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.514072868,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q3",-0.197599886,
"DEU","QGDP","TOT","PC_CHGPP","Q","2004-Q4",-0.104823263,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.000001541,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.536313904,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q3",0.846574925,
"DEU","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.482982369,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.961320211,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.722961715,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q3",0.78003491,
"DEU","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.503753256,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.073562839,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.838143788,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.50733513,
"DEU","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.665882964,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q1",0.63217597,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.254453208,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.627122273,
"DEU","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-1.604455992,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-4.674413401,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q2",0.159652865,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q3",0.546506369,
"DEU","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.736041612,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.831840045,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q2",2.229648427,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q3",0.828792144,
"DEU","QGDP","TOT","PC_CHGPP","Q","2010-Q4",0.789533678,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.963725194,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.08419475,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.872770577,
"DEU","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-0.312735591,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.216983384,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.20868658,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.270723866,
"DEU","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.436144432,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q1",-0.456310837,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.068730264,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.53908577,
"DEU","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.319656336,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.955909294,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.010175237,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.488648284,
"DEU","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.830724418,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q1",-0.50485313,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.716949742,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q3",0.431119312,
"DEU","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.469202031,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.866992251,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.394052456,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.245315463,
"DEU","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.381750803,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.228669341,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.65504338,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.88046779,
"DEU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.834829631,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",-0.206973575,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.471387432,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.328427895,
"DEU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.338921472,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.612222858,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",-0.503593062,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.309311452,
"DEU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-0.018690252,
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.995362523,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-9.707251417,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",8.511985604,"P"
"DEU","QGDP","TOT","PC_CHGPP","Q","2020-Q4",0.340628447,"P"
"IDN","QGDP","TOT","PC_CHGPP","Q","1990-Q2",2.46526052,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1990-Q3",1.005079199,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1990-Q4",1.332367733,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q1",3.56899132,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q2",2.555983803,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q3",1.339736366,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1991-Q4",1.533548928,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q1",1.091365275,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q2",1.290625138,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q3",3.468742828,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1992-Q4",0.502289408,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q1",1.921953626,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q2",1.146154392,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q3",3.35959042,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1993-Q4",3.340132525,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q1",0.913822294,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q2",2.742164279,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q3",-0.037292014,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1994-Q4",-0.051385778,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q1",5.370421692,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q2",2.037694754,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.38897581,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1995-Q4",1.369192634,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q1",1.687402878,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q2",3.216570103,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q3",1.872110621,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1996-Q4",3.246263562,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q1",-1.251111353,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.309338395,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q3",1.871090663,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1997-Q4",-0.513920728,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q1",-7.357209728,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q2",-7.838990038,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q3",-1.114245198,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1998-Q4",-2.792810871,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q1",5.647681199,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q2",-0.054982737,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.273416965,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","1999-Q4",0.107211652,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q1",3.147464302,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q2",-0.574923718,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q3",2.436406825,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2000-Q4",2.875613082,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q1",-0.712595937,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q2",1.022894734,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.020738765,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2001-Q4",1.416301355,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q1",1.219098583,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.285428675,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q3",1.283531345,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2002-Q4",1.081071923,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.305113264,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q2",1.133864086,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.047589655,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.985596804,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.174987671,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q2",1.195908358,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q3",1.216829969,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2004-Q4",2.814066405,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.811018021,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.145210323,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.101901968,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.421164862,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.321218929,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.276789436,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.611894739,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2006-Q4",1.594383978,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.62635968,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q2",1.666702241,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q3",1.576563345,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.866016391,"E"
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q1",2.196354023,
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q2",1.498570895,
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q3",1.365341474,
"IDN","QGDP","TOT","PC_CHGPP","Q","2008-Q4",0.145429712,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q1",1.358752528,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q2",1.272467035,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.549682307,
"IDN","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.463852307,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q1",1.63312071,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.670545809,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.500824575,
"IDN","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.603298886,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.449525122,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.454948644,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.513499006,
"IDN","QGDP","TOT","PC_CHGPP","Q","2011-Q4",1.463923986,
"IDN","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.513618172,
"IDN","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.493535379,
